closed_pct,direction,draw,feature,frame,gap,layer,method,n_features,rmse_to_target,scope
0.9437709249464299,inject,,,0,0.5196904540061951,5,color_features,6,0.5147857666015625,nonbowl
1.7081167602692071,inject,0,,0,0.5196904540061951,5,random_same_norm,,0.5108135342597961,nonbowl
1.5203076422311446,inject,0,,0,0.5196904540061951,5,random_raw,,0.5117895603179932,nonbowl
-0.6283662992336625,inject,1,,0,0.5196904540061951,5,random_same_norm,,0.5229560136795044,nonbowl
0.15728941952818376,inject,1,,0,0.5196904540061951,5,random_raw,,0.5188730359077454,nonbowl
1.6356310426508536,inject,2,,0,0.5196904540061951,5,random_same_norm,,0.5111902356147766,nonbowl
1.7384758891514474,inject,2,,0,0.5196904540061951,5,random_raw,,0.5106557607650757,nonbowl
1.8001231569043985,inject,3,,0,0.5196904540061951,5,random_same_norm,,0.510335385799408,nonbowl
2.9081453416629155,inject,3,,0,0.5196904540061951,5,random_raw,,0.504577100276947,nonbowl
0.2558562323782043,inject,4,,0,0.5196904540061951,5,random_same_norm,,0.5183607935905457,nonbowl
-0.05179517417159829,inject,4,,0,0.5196904540061951,5,random_raw,,0.5199596285820007,nonbowl
2.4490538377345272,inject,,,0,0.5196904540061951,5,all_tc_features,,0.5069629549980164,nonbowl
5.868819890080912,inject,,,0,0.5196904540061951,5,mlp_swap_ceiling,,0.4891907572746277,nonbowl
57.89732180183438,inject,,,0,0.5196904540061951,5,full_token_swap_ceiling,,0.21880359947681427,nonbowl
3.151488612344666,inject,,318,0,0.5196904540061951,5,single_feature_318,,0.5033124685287476,all
0.24088884923073595,inject,,177,0,0.5196904540061951,5,single_feature_177,,0.5184385776519775,all
3.117057896475939,inject,,505,0,0.5196904540061951,5,single_feature_505,,0.5034914016723633,all
0.6333668962085981,inject,,270,0,0.5196904540061951,5,single_feature_270,,0.5163989067077637,all
0.49885542528643745,inject,,32,0,0.5196904540061951,5,single_feature_32,,0.5170979499816895,all
3.09118324790838,inject,,124,0,0.5196904540061951,5,single_feature_124,,0.5036258697509766,all
4.491436420334127,remove,,,0,0.5196904540061951,5,occ_features,,0.49634888768196106,all
0.07586914905781672,remove,,,0,0.5196904540061951,5,color_features,,0.5192961692810059,all
5.329489449371194,remove,,,0,0.5196904540061951,5,mlp_swap_ceiling,,0.49199360609054565,all
0.3124455568606299,inject,,,0,0.5196904540061951,0,occ_features,4,0.5180667042732239,all
1.6170508428815844,inject,,,0,0.5196904540061951,0,color_features,4,0.5112867951393127,all
1.4337491436764438,inject,0,,0,0.5196904540061951,0,random_same_norm,,0.512239396572113,all
0.3060686487916686,inject,0,,0,0.5196904540061951,0,random_raw,,0.518099844455719,all
0.1334104220469423,inject,1,,0,0.5196904540061951,0,random_same_norm,,0.5189971327781677,all
0.07245130984100401,inject,1,,0,0.5196904540061951,0,random_raw,,0.5193139314651489,all
0.11080451232767796,inject,2,,0,0.5196904540061951,0,random_same_norm,,0.51911461353302,all
1.6494400306275137,inject,2,,0,0.5196904540061951,0,random_raw,,0.511118471622467,all
0.040004775799495906,inject,3,,0,0.5196904540061951,0,random_same_norm,,0.5194825530052185,all
-0.15250673847646556,inject,3,,0,0.5196904540061951,0,random_raw,,0.5204830169677734,all
2.6198081674658646,inject,4,,0,0.5196904540061951,0,random_same_norm,,0.5060755610466003,all
1.9767497473035522,inject,4,,0,0.5196904540061951,0,random_raw,,0.5094174742698669,all
